title	artist	album	musicID
지울수 없는 사랑(외과의사 봉달희 OST)	SS501	Music	1557499678
지워 (Feat. 아이언)	효린, 주영	지워	1444112517
지워..미워..잊어	나윤권	Music	1619110011
지지리	베이지	XOXO	-276365350
진정 난 몰랐네	조관우	7집 My Memories 2	-1371970512
진정 난 몰랐네R	장기호	Music	-1312929052
집시의 눈물	백지영	집시의 눈물	2054187534
집으로 가는 길	비투비	I Mean	-2022769321
짧은 치마 (Miniskirt)	AOA	짧은 치마	-1741907637
쩜쩜쩜 (Pop Version)	더 넛츠	3집 Could`ve been..	-2104139584
차차 (Cha Cha)	유진	My True Style (Eugene 1st Album)	-192433055
착한 사랑	김민종	愛	606902793
착해 빠졌어 (Stupid In Love)	소유, 매드클라운	착해 빠졌어 (Stupid In Love)	-166591296
참 못됐습니다	아이	불한당 OST	-1511710047
창문을 열어놓고	별(Star)&나윤권	Single - 창문을 열어놓고	-1692641845
처음 느낌 그대로	이소라	Music	1089983593
처음 느낌 그대로R	하은	Music	-463972593
처음처럼	티아라	Absolute First Album	-477839666
천년의 사랑	박완규	TPA Ballad Compilation Collection (천년후애2)	489304812
천상연	캔	TPA Ballad Compilation Collection (남자의 향기1)	1390600206
천생연분	솔리드 3집	Music	-1639640560
천일동안	Lyn	Music	-1179289482
첫 이별 그날 밤	IU	Music	-965941538
첫눈	SG Wanna Be	Story In New York (Special Album)	1721010763
첫사랑	애프터스쿨	After School The 6th Maxi Single `첫사랑`	2003585526
청춘 (Feat. 김창완)	김필	응답하라 1988 OST Part.1	399226175
체념	빅마마	DreamCAST	1012377094
체념	노이즈(Noise)	Music	1071060073
체온	장혜진	하얀 거탑	-450222363
쳐다보지마	송지은 (시크릿)	쳐다보지마	350839040
초대	엄정화	Invitation	638092465
초설	제인	Music	-1646839191
추격자	인피니트	INFINITIZE	-1556487650
추억은 사랑을 닮아	박효신	Music	1512379949
추억이 더 아름다운	유미	Music	-733556356
축가 (Celebrate Love)	바이브, 포맨, 벤, 임세준, 미(MIIII)	축가 (Celebrate Love) (Made In THE VIBE)	494942956
축복	강성훈	TPA Ballad Compilation Collection (TPA Ballad Compilation)	-509272061
친구라도될걸그랬어	거미	Music	1680335669
친구로만	윤건	Music	-424945019
친구처럼	박정현	Music	830091665
카시오페아 (Feat. 임정희)	비	Rain's World	-1357224012
칵테일 사랑	마로니에 3집	Music	150402181
커피 (Prod. by G-Park 박명수)	유재환, 김예림 (투개월)	커피 (Prod. by G-Park 박명수)	1229897314
크로스	엄정화	All Details	342381263
클래식	KCM	Music	-1924683796
키 작은 하늘	린	Music	431580528
키작은 하늘	장혜진	◈ 사랑의 발라드 Best 100 ◈	292460019
통증	거미	히트 OST	-519554168
투명한눈물	먼데이키즈	Music	-329718706
鬪悲(투비)	RUDA(루다) 1집	Music	1056775540
파도	유엔(UN)	Traveling You	-1960954097
파란	코요태	Music	1666928785
편지	채정안	편지	1666037776
편지(김광진)	김광진	Music	-1889492433
평생 (For KISS Me)	유키스(U-KISS)	평생 (For KISS Me)	-298085692
평화의 날	에픽하이(Epik High)	High Society	-960437001
푸른장미	김동욱	빛나는 로맨스 OST Part.3 (MBC 일일드라마)	2079603527
풍요속의빈곤	김부용	Music	979761751
프리사운드 메가믹스 2013 part 1	<unknown>	Music	-174717162
프리사운드 메가믹스 2013 part 2	<unknown>	Music	-146088011
프리사운드 메가믹스 2013 part 3	<unknown>	Music	-117458860
프리사운드 메가믹스 2013 part 4	<unknown>	Music	-88829709
피노키오 (Danger)	에프엑스 F(X)	1st Album Pinocchio	1703583283
피눈물	리사	Music	-191626347
피카부 (Peek-A-Boo)	Red Velvet (레드벨벳)	Perfect Velvet - The 2nd Album	1323651365
하늘아 바람아	임정희	Music	1876494037
하늘에서 남자들이 비처럼 내려와	버블시스터즈	Music	-1772284991
하루	Position	Music	1249642869
하루만큼씩	신은성	The First C1	-261127242
하루살이	BMK	Music	558831669
하루하루	티(윤미래)	Platinum Ballad 3	1503371337
하얀 민들레 (Acoustic Guitar Ver.)(꽃피는 봄이 오면 OST)	이하나	꽃피는 봄이 오면 OST	-1637867750
하필이면	브라운아이드걸스	떠나라 미스김	-796377972
한마디	Ayn	한마디 (Single)	-1394655047
한번 더 말해줘 (Feat. 장한나)	지누션	한번 더 말해줘	1213138204
한번 더 이별	성시경	Music	-1225062667
한번만 안아줘	Girl's Day	Everyday	1780610781
한사람을 위한 노래	박상민	Music	836636341
한사람을 위한 마음	럼블피쉬	Music	-1216070703
핫 앤 콜드 (Hot & Cold)	쥬얼리	Hot & Cold	582480720
해바라기 (그녀에게)	박상민 9집	Sunflower	729475806
해바라기 (Ft.써니사이드 MJ)	가비엔제이	해바라기 (EP)	1765237734
해변의 여인	쿨 3.5집	Music	1642955109
해석남녀	쿨(Cool)	Very Best Album of Cool 1994~2003 CD1	-775794534
행복한 나를	T(윤미래)	1집 As Time Goes By	-96938416
행운	케이씨엠(KCM)	2집-Growing Up	-1505030161
향기로운 추억(featuring 유리상자)	강수연	강수연의 연가 CD2	633852575
헤어져	에즈원	Music	-375666403
헤어졌다 만났다	다비치	Again	875343860
헤어지는 기회 (소찬휘)	소찬휘	Music	757913492
헤어지는 중입니다	이은미	Music	1660143449
헤어지지말자	고현욱	Music	-1171946507
헤어진후에	Y2K	Platinum Dance 3 CD 1	-1522990976
헤픈엔딩 (Feat. 조원선 Of 롤러코스터)	에픽 하이	신발장	-837956620
혼자 추는 춤	언니네 이발관	혼자 추는 춤	2356736
혼자라고 느껴질 때	여행스케치	여행스케치	1518287127
혼자만의 사랑	김태영	Music	848347008
혼자왔어요	제이세라	Music	-1154696539
혼자한 사랑	김현정	Music	1111241640
화 (Feat. 진실 Of Mad Soul Child) (Fire)	매드클라운	Piece Of Mine	1844484448
화요일에 비가 내리면	임성은	Music	480388449
화요일에 비가 내리면 DRM	박미경	사랑이 그런 것처럼 / 민들레 홀씨 되어	953735510
환상	이재훈	Music	-1796259268
환희	싸이(PSY)	Remake & Mix 18번	-1783298344
후아유	김조한	Music	-870567451
후에...	TJ	Music	211295203
후회는 없어 (Feat. 베이지)	노블레스	Music	-873682150
휘휘	서영은	Be My Sweet Heart	2088297695
흔들려	채연	Shake	1865128274
흔들리고 있어	C-CLOWN	흔들리고 있어	670230272
흔적	임정희	Thanks	-620664746
희나리	서영은	Remake: Romantic 1	807265993
희망고문	플라워	Music	-462644836
흰눈	Eru	Music	1362547821
A Day Like Today [Vocal Version]	Derek Lewars [ASCAP],Michael Sims [PRS]	ATMOS310 Rock Positiva 3	-369800547
A For You	BGH4	Music	-35175300
A Sky Full of Stars	Coldplay	A Sky Full Of Stars	-1792763328
A Thousand Miles	Ashworth	KakaoTalkDownload	-790095364
A'DDIO	양파 (YangPa)	3.5th Album A Letter From Berkeley	1310329217
ÆíÇÑ³ë·¡	신현희와김루트 (SEENROOT)	신현희와김루트	628940101
Aeons	David Gruwier Larsen	Download	314969176
Again ＆ Again	2PM	Time For Change	1805181108
All For You	서인국 & 정은지	응답하라 1997 Love Story Part 1 (tvN 화요드라마)	2064267151
all of my life	박원	0M	1119329315
All Of The Stars	Ed Sheeran	The Fault In Our Stars	320777671
All Right	김예림 (투개월)	A Voice	312628022
Alone	Marshmello	Alone	154447072
Autumn Leaves	신은성	New Silver Star	1135025727
Avicii - Broken Arrows	<unknown>	KakaoTalkDownload	396469446
Áýºñ´ø³¯	신현희와김루트 (SEENROOT)	신현희와김루트	-1250171707
Baby Baby	소녀시대 (Girls' Generation)	1st Album Repackage Baby Baby	-975261932
Baby Cat	캣츠	Cats 1집	14652471
Back It Up	쥬얼리	Back It Up	-1184155154
Back To The Middle	Vedera	Stages	-1861803771
Bad Girl Good Girl	Miss A	Bad But Good	-788770451
Be OK (Feat. 배치기)	유성은	Be OK	2036645011
Bear Mountain - Congo	<unknown>	KakaoTalkDownload	-1717225689
Beautiful	Wanna One (워너원)	1-1=0 (NOTHING WITHOUT YOU)	411542516
Beautiful Now	Zedd Feat. Jon Bellion	Promo Only Mainstream Radio July 2015	466911418
Beautiful Target	B1A4	NhacCuaTui.Com	-1396192472
BK Love(내 여자 친구를 소개합니다 OST)	MC Sniper	Music	-1494473668
Black Swan	레인보우	레인보우(RAINBOW) 3rd Mini Album `INNOCENT`	-2003562482
Bo Peep Bo Peep	티아라	Absolute First Album	-145065924
Boo	아이유	Growing up	-2065564498
BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)	에픽 하이	신발장	763824977
Brian Urnovitz _amp Robert Klebanoff _amp Wally Gagel _amp Xandy Barry - Slow by Mateusz Biliński	<unknown>	KakaoTalkDownload	-315623869
BUBIBU [CLUB_REMIX]	에이핑크	Music	-1045670704
Candy Man	브라운 아이드 걸스(Brown Eyed Girls)	SOUND-G	-1973045462
Canon In D	Johann Pachelbel	100 Masterpieces - Vol. 1 [1685-1730]	1511514745
Canon in D Major ( Original Version )	Pachelbel	Canon Collection	-2123603386
Change (Feat. 용준형 From Beast)	현아	Change	692433074
Chu~	에프엑스 F(X)	1st Album Repackage Hot Summer	997511164
CLEAN_INSTRUMENTAL_BTS_-_Spring_Day_	<unknown>	KakaoTalkDownload	-149035383
CLEAN_INSTRUMENTAL_SEVENTEEN_-_Dont_Wanna_Cry_	<unknown>	KakaoTalkDownload	-416556275
Cold Blooded Love (ft. Krista Marina)	Goblins from Mars	KakaoTalkDownload	-1953538095
Collide you	Howie Day  - http://tantangin.wapka.mobi	Kumpulan Lagu My Trip My Adven	274137402
Come Back Home	2NE1	2NE1 NEW ALBUM `CRUSH`	1783516504
Congratulations	DAY6	The Day	-391536296
Corona	10cm	2집 2.0	-1000530961
Country Hits [FazMusic.net]	Deezer USA [FazMusic.net]	KakaoTalkDownload	-430792076
DADDY (Feat. CL of 2NE1)	싸이	칠집싸이다	238376560
Damn Son	Tobu	Sugar	-1997755962
DANCING QUEEN [2K13 CLUB REMIX]	크레용팝(Crayon Pop)	Music	11091447
Dash	백지영	애수 volume5	1413281317
DAY BY DAY [DANCE REMIX]	티아라	Music	1280596370
Day To Remember [Main Track]	Louise Bernadette Dowd [PRS],Michael Holborn [PRS]	ATMOS255 Rock Positiva 2	1730161766
DAY6 - Congratulations (Inst.)	<unknown>	Download	1463026733
DAY6 - Congratulations (Instrumental)	<unknown>	Download	-2107548869
Delight	유지애	Delight	-1067413920
Diva	에프터 스쿨(After School)	SINGLE	845557336
DNA	방탄소년단 (BTS)	LOVE YOURSELF 承 `Her`	-394636096
DO YOU LOVE ME	2NE1	DO YOU LOVE ME	-1393721440
Domino	4minute (포미닛)	Name Is 4minute	1482271359
DON'T CRY	박봄	Music	251147051
Don't Judge Me	Chris Brown	Fortune (Deluxe Edition)	555710460
Drink Up Me Hearties	Hans Zimmer	Pirates of the Caribbean: At World's End	-2142020359
ELO [Guardians of the Galaxy: Vol 2] Official Soundtrack	Mr. Blue Sky	Download	-1905736866
Endless	플라워	TPA Ballad Compilation Collection (TPA Ballad Compilation)	-1917621801
Epilogue	김종서	TPA Ballad Compilation Collection (남자의 향기1)	2060765059
Even I	Vedera	Stages	1890342392
Fallin All In You www.tomatodl.com	Shawn Mendes	www.tomatodl.com	-2108140171
FANTASTIC BABY	빅뱅 (Bigbang)	빅뱅 미니앨범 5집 `ALIVE`	1999690286
FAUL - Happy Endings	<unknown>	KakaoTalkDownload	936320140
Figaro	Nine Muses	Nine Muses – Figaro	-332860894
Fight the night／ONE OK ROCK	<unknown>	Download	1708689025
Final Descent [Main Track]	Louise Bernadette Dowd [PRS],Richard Mark Salmon [PRS]	ATMOS255 Rock Positiva 2	555354564
Fire	2NE1	Music	1701157231
First Days of Spring [Main Track]	Magnum Opus [ASCAP]	VM032 Decadent Drama	-827847658
First Time	Kygo & Ellie Goulding	Stargazing - EP	-2048513011
For You(돌아가줘)	브라운아이즈	Music	2141767340
Forever Free [Main Track]	Derek Lewars [ASCAP],Michael Sims [PRS]	ATMOS310 Rock Positiva 3	1142435888
Forgive You	Vedera	Stages	-1081831250
Free Birds [Main Track]	Raúl del Moral Redondo [SGAE]	SA057 Really Motivational 2	-1026307436
Funny Hunny	오렌지 캬라멜	조영수 All Star	-882430400
G-DRAGON CRAYON BK-EDIT-MIX-2012	G-DRAGON	Music	2043259011
Gentleman	싸이(PSY)	GENTLEMAN	-668423008
Get up	베이비 복스(Baby V.O.X )	Music	-933563040
Gimme Gimme	컨츄리 꼬꼬	Color Of Chameleon	-298480090
Gimme That	4minute (포미닛)	Name Is 4minute	-700746429
Girls Like You (feat. Cardi B)	Maroon 5	Girls Like You (feat. Cardi B) - Single	-658965911
Give It To Me	씨스타	Give It To Me	-1213053600
Go	간미연	Refreshing	353472079
Go Away	2NE1	Music	131293855
GO UP	씨스타	SHAKE IT	-1770887560
GOOD BOY	GD X TAEYANG	GOOD BOY	1294263954
Good Bye	플라워	TPA Ballad Compilation Collection (천년후애2)	1339255030
Good-Boy [REMIX_하램]	백지영	Music	-255040731
Good-bye Baby	Miss A	A Class	2115588065
Goodbye Days (Main Ver.)	BAY	Music	751781472
Goodbye My Love	Vedera	Stages	855277900
HandClap	Fitz & The Tantrums	Fitz and The Tantrums (Deluxe)	-165235866
HAPPY END	다비치	Music	285984650
Havana (Feat. Young Thug)	Camila Cabello	Never Be the Same	1395748934
Hawaian Couple	허밍 어반 스테레오	Purple Drop	455911398
He and Me	SEENROOT	KakaoTalkDownload	1518220563
Heartbeat	2PM	01:59PM	252173598
Hey You	CNBLUE	EAR FUN	1179245626
Hold on	Prismo	Download	1817635176
Honey.Com	S#Arp	Music	-151441737
hope	[.que]	Nightfall	-1993687625
Hot Issue	포미닛(4minute)	For Muzik	-2104880681
HOT PINK	EXID	HOT PINK	-273993198
Hot Place (Feat. Brave Sound)	SISTAR	Hot Place	-1075655718
Hot Summer	에프엑스 F(X)	1st Album Repackage Hot Summer	566464048
HOTpants	더블 케이	HOTpants	-226570082
How to Love (feat. Sofia Reyes)	Cash Cash	Blood, Sweat & 3 Years	1899885979
HUH	4minute	Hit Your Heart	-930868607
Hush	미쓰에이	Hush	782700420
I (Feat. 버벌진트)	태연 (Taeyeon)	I - The 1st Mini Album	-1095435035
I (Inst.)	태연 (Taeyeon)	I - The 1st Mini Album	-543714209
I Don't Care	2NE1	Music	316257549
I Got A Boy(ClubRemix)	소녀 시대	Music	1590714793
I GOT A BOY[VANTAGEPOINT MIX]	소녀 시대	Music	1853097311
I Miss Those Days	Bleachers	Gone Now	-2132072116
I Remember You (Feat. Zion.T)	싸이	칠집싸이다	-1073341007
I Wanna Get Better	Bleachers	Strange Desire	-1352370072
I Wish	오윤혜	Music	1985665671
I`ll Be There (With 미엘 Of Bay.B)	Play The Siren	I`ll Be There	1601809098
I`m Sorry	씨엔블루	Re:BLUE	-1737042418
Ides Of March	<unknown>	Download	1102373241
In the Arms of a Stranger (Grey Remix)	Mike Posner	In the Arms of a Stranger (Grey Remix) - Single	-2085509529
Infinite Potential [Main Track]	Stephen Daniel  Lemaire [ASCAP]	SA057 Really Motivational 2	1609959296
instagram	DEAN	Instagram	884647968
It Ain't Me	Kygo & Selena Gomez	Stargazing - EP	414282128
It´s Time	Imagine Dragons	The Perks Of Being A Wallflower [Soundtrack]	-310589723
JACKPOT	블락비 (Block B)	HER	2130785599
Jang_Beom_June_Busker_Busker_-_The_One_I_Love_(mp3.pm)	Jang Beom Joon (Busker Busker)	Vol.1 Jang Beom Joon	-486496973
Jim Yosef - End Of Time (ft. Brenton Mattheus) [End of Time EP]	<unknown>	KakaoTalkDownload	-74276847
Joy	디바(DIVA)	CD-1	247440249
Just One	버즈 (BUZZ)	`Be One` - Buzz The 1st Mini Album	206915814
Just One	박미경	6th	-2042253640
k010816co-sh	<unknown>	Download	1622341317
Kataware Dok	<unknown>	Download	-1036848888
Kill Bill	브라운아이드걸스	Black Box	1176222849
Kiss Me	박진영	Best	1004546494
Kissing You	소녀시대 (Girls' Generation)	1st Album Repackage Baby Baby	-1965638863
Ko Ko Bop	EXO	THE WAR - The 4th Album	-1088538645
Kygo Feat. Conrad - Firestone	VA	538 Dance Smash 2015  Vol.1	109603360
L.O.V.E	브라운 아이드 걸스(Brown Eyed Girls)	연가 2008 (4CD)	-593751386
LIKEY	TWICE (트와이스)	twicetagram	1696984202
Link	Jim Yosef	KakaoTalkDownload	1091459261
Listen To My Heart	호란	Listen Campaign OST	1194596571
LOCH - Oasis (Original mix)	<unknown>	KakaoTalkDownload	-2034051581
Lonely	2NE1	Music	-183835458
Lonely (Feat. 태연)	종현 (JONGHYUN)	종현 소품집 `이야기 Op.2`	-1461810131
LOSER	BIGBANG	M	-2043652080
LOVE	Love-윤현석	Music	1381504467
Love Affair	서영은	2.5집	1959353647
Love Love Love (ft. 융진 of Casker)	Epik High	Music	-274769455
Love u	Razihel	Download	1747876111
Lovey Dovey	티아라	Funky Town	519376203
Lovey Dovey (Club Remix)	티아라 (T-ara)	Funky Town	280878433
Loving Ghosts	Vedera	Stages	-649732374
Loving Memory	자우림, Drunken Tiger	Spray Love (더바디샵&MTV에이즈 캠페인)	-190388402
Loving U (러빙유)	씨스타 (Sistar)	Summer Special  Loving U	368798862
Ludovico Einaudi - Nuvole Bianche	<unknown>	KakaoTalkDownload	-350483915
LUV	Apink	Pink LUV	163174736
Lying (Remix.)	S#Arp	Music	657117246
Ma Boy (Blue Satellite Remix)	씨스타	Music	-813722494
Mach	레인보우	멜론 (10.10.24 ~ 10.10.30) 주간 TOP 100	-659189155
Magic	시크릿(Secret)	Secret Time (EP)	-1001534650
Man In Love (남자가 사랑할때)	인피니트	New Challenge	2085785378
Marshmello - Moving On (Original Mix)	<unknown>	Download	1868521178
Me You (Feat. 백예린 Of 15&)	San E	양치기 소년	-1248748811
Me, in	원더걸스	Wonder World	-395148098
Missing you	플라이투더스카이	Music	418691808
Moments To Remember [Main Track]	Louise Bernadette Dowd [PRS],Jason Tarver [PRS]	ATMOS310 Rock Positiva 3	-1931925072
Monologue	버즈	Music	978024692
Motion City Soundtrack – Circuits And Wires(novteh.co)	<unknown>	Download	-648465492
Move [House]	KVDS	KakaoTalkDownload	-1590420370
Move Forward	Vedera	Stages	-633729461
Mr. Chu (On Stage)	Apink	Pink Blossom	-814459740
Mr. Liar	ASHA (아샤)	Mr. Liar	1364110730
Mr.Lee	레인보우	레인보우(RAINBOW) 3rd Mini Album `INNOCENT`	469436925
MR.TAXI (Korean Ver.)	소녀시대	Music	-189781612
My All	배다해	닥터챔프 OST Part 4	1561852847
My Destiny	린	별에서 온 그대 OST Part.1	-1237242888
My Love	이승철	MY LOVE	-1745014464
My Story	브라운 아이드 소울	2집 The Wind, The Sea, The Rai	-1706428638
Never Ending Story	부활	Music	1874795029
Night Sky	David Larsen	Download	-642724735
No Make Up	Zion.T	No Make Up	-2072769508
Nobody	원더	The Wonder YearsTrilogy (Singl	1648009528
Nobody Jason Nevin Remix	원더걸스	Music	-1172629094
NoNoNo	에이핑크 (APINK)	Secret Garden	-26530398
Nostalgia	Tobu	KakaoTalkDownload	-1856795
Not Today	Imagine Dragons	KakaoTalkDownload	1041496227
NU 예삐오 (NU ABO)	에프엑스 F(X)	1st Mini Album NU ABO	1823317720
Oh! My God	Girl's Day	Every Day Ⅱ	-143562120
On Our Way [Vocal Version]	Ryan William Keaton [BMI],Matthew A.  Thomas [BMI]	STSC087 The Everlove - Great Big World	-694574510
On Top Of The World	Imagine Dragons	Night Visions	890734077
